packet_id,piece_catalog_raw,leaf_order_raw,leaf_count,difficulty,start_left_raw,end_right_raw,boundary_indices
veneer_packet_00150,rawleaf_0150_2_LKFW8~left:LX25bistre~right:RQ43lichen~wood:satinwood~figure:stripe~wax:black~caliper:20~pin:2 || rawleaf_0150_1_NGXME~left:LX82cedar~right:RQ25juniper~wood:satinwood~figure:mottle~wax:red~caliper:26~pin:1 || rawleaf_0150_6_E5W7Y~left:LX20elm~right:RQ39pewter~wood:maple~figure:curl~wax:white~caliper:21~pin:3 || rawleaf_0150_7_TVX8L~left:LX39hazel~right:END_FERN~wood:elm burl~figure:ripple~wax:green~caliper:25~pin:9 || rawleaf_0150_4_ZZVTB~left:LX34cedar~right:RQ01juniper~wood:pearwood~figure:ripple~wax:green~caliper:21~pin:4 || rawleaf_0150_3_GJ5QH~left:LX43drift~right:RQ34kermes~wood:rosewood~figure:fiddleback~wax:white~caliper:18~pin:6 || rawleaf_0150_5_UN9KM~left:LX01bistre~right:RQ20madder~wood:walnut~figure:mottle~wax:black~caliper:19~pin:1 || rawleaf_0150_0_TNUGM~left:START_DAMAR~right:RQ82kermes~wood:rosewood~figure:fiddleback~wax:yellow~caliper:26~pin:2 || shopnote~left:IGNORE_62~right:IGNORE_18~wood:scrap~figure:practice~wax:none~caliper:0~pin:0,rawleaf_0150_0_TNUGM|rawleaf_0150_1_NGXME|rawleaf_0150_2_LKFW8|rawleaf_0150_3_GJ5QH|rawleaf_0150_4_ZZVTB|rawleaf_0150_5_UN9KM|rawleaf_0150_6_E5W7Y|rawleaf_0150_7_TVX8L,8,smudged,START_DAMAR,END_FERN,82|25|43|34|1|20|39
veneer_packet_00151,rawleaf_0151_0_JG9QX~left:START_CLOVE~right:RQ06ochre~wood:elm burl~figure:fiddleback~wax:white~caliper:24~pin:9 || rawleaf_0151_7_YK6QG~left:LX19drift~right:END_GILDER~wood:rosewood~figure:stripe~wax:blue~caliper:25~pin:2 || rawleaf_0151_2_WBJBZ~left:LX40amber~right:RQ67lichen~wood:walnut~figure:flame~wax:blue~caliper:25~pin:3 || rawleaf_0151_1_WB9MP~left:LX06gesso~right:RQ40ivory~wood:elm burl~figure:stripe~wax:white~caliper:25~pin:3 || rawleaf_0151_5_M277Q~left:LX44elm~right:RQ24ivory~wood:pearwood~figure:ripple~wax:blue~caliper:18~pin:7 || rawleaf_0151_3_BSGVN~left:LX67drift~right:RQ16ivory~wood:maple~figure:mottle~wax:green~caliper:25~pin:6 || rawleaf_0151_4_22E26~left:LX16amber~right:RQ44madder~wood:pearwood~figure:birdseye~wax:blue~caliper:21~pin:0 || rawleaf_0151_6_VWTKL~left:LX24amber~right:RQ19lichen~wood:maple~figure:ray~wax:yellow~caliper:18~pin:6,rawleaf_0151_0_JG9QX|rawleaf_0151_1_WB9MP|rawleaf_0151_2_WBJBZ|rawleaf_0151_3_BSGVN|rawleaf_0151_4_22E26|rawleaf_0151_5_M277Q|rawleaf_0151_6_VWTKL|rawleaf_0151_7_YK6QG,8,plain,START_CLOVE,END_GILDER,6|40|67|16|44|24|19
veneer_packet_00152,shopnote~left:IGNORE_49~right:IGNORE_71~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0152_5_Z5X7M~left:LX75drift~right:RQ83lichen~wood:pearwood~figure:curl~wax:white~caliper:18~pin:1 || rawleaf_0152_1_B893J~left:LX77flax~right:RQ32ivory~wood:elm burl~figure:birdseye~wax:blue~caliper:18~pin:3 || rawleaf_0152_7_DXQM9~left:LX85flax~right:END_FERN~wood:satinwood~figure:flame~wax:green~caliper:22~pin:0 || rawleaf_0152_4_F4QKG~left:LX23hazel~right:RQ75lichen~wood:elm burl~figure:flame~wax:red~caliper:28~pin:2 || rawleaf_0152_6_V6XTL~left:LX83drift~right:RQ85nacre~wood:pearwood~figure:stripe~wax:yellow~caliper:18~pin:7 || rawleaf_0152_3_8SK8W~left:LX02cedar~right:RQ23pewter~wood:maple~figure:curl~wax:yellow~caliper:27~pin:4 || rawleaf_0152_2_QB3W9~left:LX32amber~right:RQ02kermes~wood:pearwood~figure:stripe~wax:blue~caliper:22~pin:1 || rawleaf_0152_0_2H55Y~left:START_BEECH~right:RQ77nacre~wood:walnut~figure:ray~wax:green~caliper:22~pin:8,rawleaf_0152_0_2H55Y|rawleaf_0152_1_B893J|rawleaf_0152_2_QB3W9|rawleaf_0152_3_8SK8W|rawleaf_0152_4_F4QKG|rawleaf_0152_5_Z5X7M|rawleaf_0152_6_V6XTL|rawleaf_0152_7_DXQM9,8,smudged,START_BEECH,END_FERN,77|32|2|23|75|83|85
veneer_packet_00153,rawleaf_0153_7_6B8TH~left:LX76elm~right:END_HOLLY~wood:satinwood~figure:flame~wax:black~caliper:27~pin:6 || rawleaf_0153_5_E4MEM~left:LX40amber~right:RQ30ochre~wood:rosewood~figure:fiddleback~wax:green~caliper:20~pin:3 || rawleaf_0153_0_HUW6P~left:START_BEECH~right:RQ23pewter~wood:satinwood~figure:flame~wax:red~caliper:18~pin:5 || rawleaf_0153_2_W4FEL~left:LX14gesso~right:RQ77nacre~wood:maple~figure:birdseye~wax:blue~caliper:18~pin:0 || rawleaf_0153_1_W4JUM~left:LX23hazel~right:RQ14ochre~wood:satinwood~figure:fiddleback~wax:yellow~caliper:20~pin:6 || rawleaf_0153_3_8ZFF6~left:LX77flax~right:RQ83lichen~wood:rosewood~figure:stripe~wax:yellow~caliper:28~pin:9 || rawleaf_0153_4_G7GN8~left:LX83drift~right:RQ40ivory~wood:walnut~figure:ray~wax:yellow~caliper:18~pin:3 || rawleaf_0153_6_382BE~left:LX30gesso~right:RQ76madder~wood:walnut~figure:ray~wax:black~caliper:23~pin:8,rawleaf_0153_0_HUW6P|rawleaf_0153_1_W4JUM|rawleaf_0153_2_W4FEL|rawleaf_0153_3_8ZFF6|rawleaf_0153_4_G7GN8|rawleaf_0153_5_E4MEM|rawleaf_0153_6_382BE|rawleaf_0153_7_6B8TH,8,plain,START_BEECH,END_HOLLY,23|14|77|83|40|30|76
veneer_packet_00154,rawleaf_0154_0_V25T9~left:START_DAMAR~right:RQ28madder~wood:maple~figure:stripe~wax:white~caliper:21~pin:7 || rawleaf_0154_5_WZMJY~left:LX53flax~right:RQ65juniper~wood:rosewood~figure:mottle~wax:black~caliper:20~pin:1 || rawleaf_0154_6_DQ4PN~left:LX65bistre~right:RQ18kermes~wood:pearwood~figure:stripe~wax:white~caliper:17~pin:9 || rawleaf_0154_1_SBGZB~left:LX28elm~right:RQ02kermes~wood:pearwood~figure:flame~wax:red~caliper:24~pin:3 || rawleaf_0154_3_7SFKV~left:LX46gesso~right:RQ01juniper~wood:maple~figure:mottle~wax:yellow~caliper:18~pin:3 || rawleaf_0154_7_ZETF8~left:LX18cedar~right:END_GILDER~wood:elm burl~figure:fiddleback~wax:yellow~caliper:19~pin:4 || rawleaf_0154_4_3TPWD~left:LX01bistre~right:RQ53nacre~wood:pearwood~figure:birdseye~wax:blue~caliper:18~pin:3 || rawleaf_0154_2_LKYKF~left:LX02cedar~right:RQ46ochre~wood:walnut~figure:fiddleback~wax:black~caliper:20~pin:5,rawleaf_0154_0_V25T9|rawleaf_0154_1_SBGZB|rawleaf_0154_2_LKYKF|rawleaf_0154_3_7SFKV|rawleaf_0154_4_3TPWD|rawleaf_0154_5_WZMJY|rawleaf_0154_6_DQ4PN|rawleaf_0154_7_ZETF8,8,plain,START_DAMAR,END_GILDER,28|2|46|1|53|65|18
veneer_packet_00155,rawleaf_0155_0_JSTNX~left:START_ASTER~right:RQ56ivory~wood:satinwood~figure:ripple~wax:blue~caliper:28~pin:3 || rawleaf_0155_6_BQUBQ~left:LX47hazel~right:RQ79pewter~wood:maple~figure:curl~wax:blue~caliper:28~pin:9 || rawleaf_0155_3_P9QT9~left:LX53flax~right:RQ78ochre~wood:rosewood~figure:ray~wax:white~caliper:22~pin:2 || rawleaf_0155_7_SEUG4~left:LX79hazel~right:END_FERN~wood:walnut~figure:curl~wax:red~caliper:28~pin:2 || rawleaf_0155_2_ZP6NT~left:LX17bistre~right:RQ53nacre~wood:satinwood~figure:ripple~wax:black~caliper:20~pin:7 || rawleaf_0155_5_29WNT~left:LX16amber~right:RQ47pewter~wood:maple~figure:fiddleback~wax:red~caliper:26~pin:6 || rawleaf_0155_4_5B8QN~left:LX78gesso~right:RQ16ivory~wood:pearwood~figure:ray~wax:white~caliper:20~pin:7 || rawleaf_0155_1_3DVGL~left:LX56amber~right:RQ17juniper~wood:pearwood~figure:flame~wax:yellow~caliper:22~pin:9,rawleaf_0155_0_JSTNX|rawleaf_0155_1_3DVGL|rawleaf_0155_2_ZP6NT|rawleaf_0155_3_P9QT9|rawleaf_0155_4_5B8QN|rawleaf_0155_5_29WNT|rawleaf_0155_6_BQUBQ|rawleaf_0155_7_SEUG4,8,plain,START_ASTER,END_FERN,56|17|53|78|16|47|79
veneer_packet_00156,rawleaf_0156_2_T9UJT~left:LX57bistre~right:RQ15pewter~wood:walnut~figure:ray~wax:yellow~caliper:19~pin:3 || rawleaf_0156_5_LT7K4~left:LX04elm~right:RQ13nacre~wood:rosewood~figure:stripe~wax:black~caliper:20~pin:6 || rawleaf_0156_4_D5DYS~left:LX53flax~right:RQ04madder~wood:rosewood~figure:curl~wax:yellow~caliper:26~pin:5 || rawleaf_0156_3_TLD7U~left:LX15hazel~right:RQ53nacre~wood:pearwood~figure:stripe~wax:yellow~caliper:17~pin:5 || rawleaf_0156_0_PEM7E~left:START_ASTER~right:RQ70ochre~wood:satinwood~figure:mottle~wax:green~caliper:25~pin:6 || rawleaf_0156_6_27WHK~left:LX13flax~right:RQ10kermes~wood:elm burl~figure:flame~wax:white~caliper:19~pin:5 || rawleaf_0156_1_ELQMW~left:LX70gesso~right:RQ57juniper~wood:walnut~figure:curl~wax:blue~caliper:28~pin:2 || rawleaf_0156_7_VBH9P~left:LX10cedar~right:END_EBONY~wood:elm burl~figure:flame~wax:yellow~caliper:22~pin:5,rawleaf_0156_0_PEM7E|rawleaf_0156_1_ELQMW|rawleaf_0156_2_T9UJT|rawleaf_0156_3_TLD7U|rawleaf_0156_4_D5DYS|rawleaf_0156_5_LT7K4|rawleaf_0156_6_27WHK|rawleaf_0156_7_VBH9P,8,plain,START_ASTER,END_EBONY,70|57|15|53|4|13|10
veneer_packet_00157,rawleaf_0157_7_UE6EK~left:LX66cedar~right:END_GILDER~wood:pearwood~figure:ray~wax:green~caliper:24~pin:8 || rawleaf_0157_4_F9WSH~left:LX34cedar~right:RQ60madder~wood:rosewood~figure:ray~wax:red~caliper:23~pin:7 || rawleaf_0157_6_HEE4G~left:LX72amber~right:RQ66kermes~wood:rosewood~figure:stripe~wax:white~caliper:27~pin:8 || rawleaf_0157_0_7LHJ9~left:START_BEECH~right:RQ55pewter~wood:satinwood~figure:mottle~wax:blue~caliper:24~pin:7 || rawleaf_0157_3_JU8GQ~left:LX49bistre~right:RQ34kermes~wood:elm burl~figure:ripple~wax:white~caliper:27~pin:4 || rawleaf_0157_2_UVZQQ~left:LX73bistre~right:RQ49juniper~wood:elm burl~figure:fiddleback~wax:blue~caliper:26~pin:1 || rawleaf_0157_1_SVK2Y~left:LX55hazel~right:RQ73juniper~wood:pearwood~figure:ripple~wax:black~caliper:25~pin:2 || rawleaf_0157_5_58U64~left:LX60elm~right:RQ72ivory~wood:rosewood~figure:flame~wax:black~caliper:18~pin:9,rawleaf_0157_0_7LHJ9|rawleaf_0157_1_SVK2Y|rawleaf_0157_2_UVZQQ|rawleaf_0157_3_JU8GQ|rawleaf_0157_4_F9WSH|rawleaf_0157_5_58U64|rawleaf_0157_6_HEE4G|rawleaf_0157_7_UE6EK,8,plain,START_BEECH,END_GILDER,55|73|49|34|60|72|66
veneer_packet_00158,rawleaf_0158_3_BFNVM~left:LX77flax~right:RQ34kermes~wood:maple~figure:stripe~wax:blue~caliper:28~pin:1 || rawleaf_0158_2_JF8N6~left:LX23hazel~right:RQ77nacre~wood:walnut~figure:curl~wax:blue~caliper:20~pin:4 || rawleaf_0158_5_ZEXGL~left:LX62gesso~right:RQ68madder~wood:satinwood~figure:mottle~wax:white~caliper:27~pin:6 || rawleaf_0158_0_LG74U~left:START_DAMAR~right:RQ65juniper~wood:satinwood~figure:flame~wax:black~caliper:28~pin:0 || rawleaf_0158_1_7QK88~left:LX65bistre~right:RQ23pewter~wood:satinwood~figure:ripple~wax:yellow~caliper:24~pin:1 || rawleaf_0158_7_EJ42V~left:LX16amber~right:END_HOLLY~wood:maple~figure:mottle~wax:white~caliper:27~pin:5 || rawleaf_0158_4_B7GWX~left:LX34cedar~right:RQ62ochre~wood:walnut~figure:fiddleback~wax:green~caliper:17~pin:5 || rawleaf_0158_6_4289F~left:LX68elm~right:RQ16ivory~wood:walnut~figure:curl~wax:red~caliper:21~pin:6,rawleaf_0158_0_LG74U|rawleaf_0158_1_7QK88|rawleaf_0158_2_JF8N6|rawleaf_0158_3_BFNVM|rawleaf_0158_4_B7GWX|rawleaf_0158_5_ZEXGL|rawleaf_0158_6_4289F|rawleaf_0158_7_EJ42V,8,plain,START_DAMAR,END_HOLLY,65|23|77|34|62|68|16
veneer_packet_00159,rawleaf_0159_0_4U379~left:START_BEECH~right:RQ80ivory~wood:satinwood~figure:fiddleback~wax:green~caliper:18~pin:0 || rawleaf_0159_3_38VGH~left:LX74cedar~right:RQ87pewter~wood:rosewood~figure:ripple~wax:blue~caliper:17~pin:8 || rawleaf_0159_1_BF9H9~left:LX80amber~right:RQ02kermes~wood:walnut~figure:mottle~wax:blue~caliper:17~pin:2 || rawleaf_0159_4_3JQ3D~left:LX87hazel~right:RQ06ochre~wood:pearwood~figure:birdseye~wax:yellow~caliper:24~pin:6 || rawleaf_0159_2_V2YES~left:LX02cedar~right:RQ74kermes~wood:satinwood~figure:birdseye~wax:black~caliper:25~pin:8 || rawleaf_0159_6_7KZDM~left:LX12elm~right:RQ55pewter~wood:satinwood~figure:fiddleback~wax:black~caliper:18~pin:6 || rawleaf_0159_7_3E2VG~left:LX55hazel~right:END_HOLLY~wood:maple~figure:fiddleback~wax:white~caliper:23~pin:1 || rawleaf_0159_5_NGBYF~left:LX06gesso~right:RQ12madder~wood:walnut~figure:flame~wax:white~caliper:25~pin:6,rawleaf_0159_0_4U379|rawleaf_0159_1_BF9H9|rawleaf_0159_2_V2YES|rawleaf_0159_3_38VGH|rawleaf_0159_4_3JQ3D|rawleaf_0159_5_NGBYF|rawleaf_0159_6_7KZDM|rawleaf_0159_7_3E2VG,8,plain,START_BEECH,END_HOLLY,80|2|74|87|6|12|55
veneer_packet_00160,rawleaf_0160_3_44N23~left:LX34cedar~right:RQ51lichen~wood:walnut~figure:curl~wax:red~caliper:21~pin:7 || rawleaf_0160_4_F38HQ~left:LX51drift~right:RQ02kermes~wood:elm burl~figure:ray~wax:black~caliper:26~pin:7 || rawleaf_0160_1_J7JS8~left:LX48amber~right:RQ49juniper~wood:satinwood~figure:birdseye~wax:white~caliper:28~pin:9 || shopnote~left:IGNORE_59~right:IGNORE_50~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0160_5_QKWK7~left:LX02cedar~right:RQ58kermes~wood:pearwood~figure:flame~wax:yellow~caliper:21~pin:8 || rawleaf_0160_0_G6DSS~left:START_DAMAR~right:RQ48ivory~wood:walnut~figure:birdseye~wax:white~caliper:21~pin:4 || rawleaf_0160_7_SY9PG~left:LX45flax~right:END_FERN~wood:walnut~figure:ripple~wax:blue~caliper:20~pin:8 || rawleaf_0160_6_L65UK~left:LX58cedar~right:RQ45nacre~wood:rosewood~figure:mottle~wax:blue~caliper:26~pin:4 || rawleaf_0160_2_PLDVN~left:LX49bistre~right:RQ34kermes~wood:maple~figure:stripe~wax:red~caliper:22~pin:6,rawleaf_0160_0_G6DSS|rawleaf_0160_1_J7JS8|rawleaf_0160_2_PLDVN|rawleaf_0160_3_44N23|rawleaf_0160_4_F38HQ|rawleaf_0160_5_QKWK7|rawleaf_0160_6_L65UK|rawleaf_0160_7_SY9PG,8,smudged,START_DAMAR,END_FERN,48|49|34|51|2|58|45
veneer_packet_00161,rawleaf_0161_5_YH6YQ~left:LX74cedar~right:RQ87pewter~wood:satinwood~figure:ray~wax:black~caliper:22~pin:6 || rawleaf_0161_4_NHV74~left:LX79hazel~right:RQ74kermes~wood:maple~figure:fiddleback~wax:yellow~caliper:24~pin:4 || rawleaf_0161_6_S652G~left:LX87hazel~right:RQ66kermes~wood:elm burl~figure:ripple~wax:green~caliper:18~pin:2 || rawleaf_0161_2_SLL88~left:LX59drift~right:RQ11lichen~wood:maple~figure:ray~wax:yellow~caliper:20~pin:6 || rawleaf_0161_7_52MFX~left:LX66cedar~right:END_HOLLY~wood:rosewood~figure:curl~wax:red~caliper:26~pin:0 || rawleaf_0161_1_SZUHU~left:LX45flax~right:RQ59lichen~wood:pearwood~figure:flame~wax:red~caliper:20~pin:9 || rawleaf_0161_0_L8N94~left:START_ASTER~right:RQ45nacre~wood:pearwood~figure:ripple~wax:white~caliper:24~pin:4 || rawleaf_0161_3_DVH2P~left:LX11drift~right:RQ79pewter~wood:satinwood~figure:stripe~wax:black~caliper:20~pin:0 || shopnote~left:IGNORE_80~right:IGNORE_40~wood:scrap~figure:practice~wax:none~caliper:0~pin:0,rawleaf_0161_0_L8N94|rawleaf_0161_1_SZUHU|rawleaf_0161_2_SLL88|rawleaf_0161_3_DVH2P|rawleaf_0161_4_NHV74|rawleaf_0161_5_YH6YQ|rawleaf_0161_6_S652G|rawleaf_0161_7_52MFX,8,smudged,START_ASTER,END_HOLLY,45|59|11|79|74|87|66
veneer_packet_00162,rawleaf_0162_4_5MMZJ~left:LX66cedar~right:RQ73juniper~wood:pearwood~figure:mottle~wax:yellow~caliper:21~pin:5 || rawleaf_0162_7_V8P5V~left:LX13flax~right:END_HOLLY~wood:satinwood~figure:mottle~wax:green~caliper:19~pin:6 || rawleaf_0162_5_7ZYB3~left:LX73bistre~right:RQ24ivory~wood:pearwood~figure:stripe~wax:green~caliper:25~pin:4 || rawleaf_0162_1_JDDJJ~left:LX23hazel~right:RQ22ochre~wood:walnut~figure:mottle~wax:yellow~caliper:20~pin:4 || rawleaf_0162_6_EU993~left:LX24amber~right:RQ13nacre~wood:satinwood~figure:curl~wax:green~caliper:27~pin:7 || rawleaf_0162_2_FFSZN~left:LX22gesso~right:RQ53nacre~wood:satinwood~figure:ray~wax:yellow~caliper:17~pin:2 || rawleaf_0162_3_KWBMM~left:LX53flax~right:RQ66kermes~wood:rosewood~figure:stripe~wax:green~caliper:17~pin:5 || rawleaf_0162_0_JUKSS~left:START_BEECH~right:RQ23pewter~wood:walnut~figure:birdseye~wax:black~caliper:28~pin:3,rawleaf_0162_0_JUKSS|rawleaf_0162_1_JDDJJ|rawleaf_0162_2_FFSZN|rawleaf_0162_3_KWBMM|rawleaf_0162_4_5MMZJ|rawleaf_0162_5_7ZYB3|rawleaf_0162_6_EU993|rawleaf_0162_7_V8P5V,8,plain,START_BEECH,END_HOLLY,23|22|53|66|73|24|13
veneer_packet_00163,rawleaf_0163_5_8NXL6~left:LX23hazel~right:RQ79pewter~wood:pearwood~figure:curl~wax:black~caliper:27~pin:5 || rawleaf_0163_1_8FBTE~left:LX00amber~right:RQ34kermes~wood:walnut~figure:ray~wax:yellow~caliper:24~pin:0 || rawleaf_0163_2_G239E~left:LX34cedar~right:RQ77nacre~wood:walnut~figure:ray~wax:blue~caliper:28~pin:9 || rawleaf_0163_6_MXWKH~left:LX79hazel~right:RQ10kermes~wood:pearwood~figure:ripple~wax:yellow~caliper:18~pin:9 || rawleaf_0163_0_BJLHU~left:START_DAMAR~right:RQ00ivory~wood:maple~figure:stripe~wax:white~caliper:17~pin:8 || rawleaf_0163_7_V3M57~left:LX10cedar~right:END_GILDER~wood:rosewood~figure:ray~wax:white~caliper:17~pin:8 || rawleaf_0163_4_G7S4J~left:LX03drift~right:RQ23pewter~wood:pearwood~figure:ray~wax:yellow~caliper:17~pin:1 || rawleaf_0163_3_SMFJQ~left:LX77flax~right:RQ03lichen~wood:walnut~figure:ripple~wax:red~caliper:18~pin:5,rawleaf_0163_0_BJLHU|rawleaf_0163_1_8FBTE|rawleaf_0163_2_G239E|rawleaf_0163_3_SMFJQ|rawleaf_0163_4_G7S4J|rawleaf_0163_5_8NXL6|rawleaf_0163_6_MXWKH|rawleaf_0163_7_V3M57,8,plain,START_DAMAR,END_GILDER,0|34|77|3|23|79|10
veneer_packet_00164,rawleaf_0164_4_TL7ZS~left:LX87hazel~right:RQ10kermes~wood:elm burl~figure:stripe~wax:green~caliper:26~pin:5 || rawleaf_0164_3_94GYG~left:LX46gesso~right:RQ87pewter~wood:satinwood~figure:mottle~wax:yellow~caliper:20~pin:0 || rawleaf_0164_6_WTBXK~left:LX57bistre~right:RQ49juniper~wood:pearwood~figure:flame~wax:black~caliper:21~pin:5 || rawleaf_0164_2_QXJZ7~left:LX20elm~right:RQ46ochre~wood:pearwood~figure:mottle~wax:black~caliper:25~pin:4 || rawleaf_0164_0_BLZP7~left:START_ASTER~right:RQ39pewter~wood:elm burl~figure:birdseye~wax:black~caliper:21~pin:6 || rawleaf_0164_5_2QQPT~left:LX10cedar~right:RQ57juniper~wood:maple~figure:fiddleback~wax:green~caliper:27~pin:1 || rawleaf_0164_7_3JSKY~left:LX49bistre~right:END_FERN~wood:rosewood~figure:ripple~wax:white~caliper:18~pin:0 || rawleaf_0164_1_6HSHW~left:LX39hazel~right:RQ20madder~wood:pearwood~figure:mottle~wax:blue~caliper:20~pin:3,rawleaf_0164_0_BLZP7|rawleaf_0164_1_6HSHW|rawleaf_0164_2_QXJZ7|rawleaf_0164_3_94GYG|rawleaf_0164_4_TL7ZS|rawleaf_0164_5_2QQPT|rawleaf_0164_6_WTBXK|rawleaf_0164_7_3JSKY,8,plain,START_ASTER,END_FERN,39|20|46|87|10|57|49
veneer_packet_00165,rawleaf_0165_2_UVUUG~left:LX86gesso~right:RQ47pewter~wood:elm burl~figure:birdseye~wax:yellow~caliper:28~pin:2 || rawleaf_0165_7_J8MJL~left:LX35drift~right:END_HOLLY~wood:rosewood~figure:ray~wax:white~caliper:24~pin:4 || rawleaf_0165_3_YJTT7~left:LX47hazel~right:RQ21nacre~wood:elm burl~figure:curl~wax:blue~caliper:17~pin:9 || rawleaf_0165_1_NDWSL~left:LX67drift~right:RQ86ochre~wood:rosewood~figure:birdseye~wax:yellow~caliper:21~pin:5 || shopnote~left:IGNORE_38~right:IGNORE_67~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0165_4_VLL6D~left:LX21flax~right:RQ62ochre~wood:rosewood~figure:curl~wax:blue~caliper:24~pin:7 || rawleaf_0165_6_BK343~left:LX80amber~right:RQ35lichen~wood:elm burl~figure:ray~wax:red~caliper:23~pin:2 || rawleaf_0165_0_HWBXF~left:START_BEECH~right:RQ67lichen~wood:satinwood~figure:curl~wax:blue~caliper:24~pin:5 || rawleaf_0165_5_ET9V6~left:LX62gesso~right:RQ80ivory~wood:walnut~figure:curl~wax:blue~caliper:19~pin:0,rawleaf_0165_0_HWBXF|rawleaf_0165_1_NDWSL|rawleaf_0165_2_UVUUG|rawleaf_0165_3_YJTT7|rawleaf_0165_4_VLL6D|rawleaf_0165_5_ET9V6|rawleaf_0165_6_BK343|rawleaf_0165_7_J8MJL,8,smudged,START_BEECH,END_HOLLY,67|86|47|21|62|80|35
veneer_packet_00166,rawleaf_0166_7_W6VF5~left:LX41bistre~right:END_EBONY~wood:maple~figure:mottle~wax:red~caliper:28~pin:2 || rawleaf_0166_3_E3E96~left:LX06gesso~right:RQ26kermes~wood:satinwood~figure:ray~wax:blue~caliper:23~pin:9 || rawleaf_0166_0_PZ53X~left:START_CLOVE~right:RQ67lichen~wood:satinwood~figure:mottle~wax:white~caliper:26~pin:3 || rawleaf_0166_2_YTG7X~left:LX66cedar~right:RQ06ochre~wood:elm burl~figure:mottle~wax:green~caliper:24~pin:9 || rawleaf_0166_6_XND64~left:LX81bistre~right:RQ41juniper~wood:walnut~figure:flame~wax:blue~caliper:27~pin:9 || rawleaf_0166_5_W7HYL~left:LX70gesso~right:RQ81juniper~wood:rosewood~figure:curl~wax:red~caliper:24~pin:8 || rawleaf_0166_1_T838V~left:LX67drift~right:RQ66kermes~wood:satinwood~figure:stripe~wax:blue~caliper:22~pin:2 || rawleaf_0166_4_DG574~left:LX26cedar~right:RQ70ochre~wood:rosewood~figure:ripple~wax:red~caliper:18~pin:8,rawleaf_0166_0_PZ53X|rawleaf_0166_1_T838V|rawleaf_0166_2_YTG7X|rawleaf_0166_3_E3E96|rawleaf_0166_4_DG574|rawleaf_0166_5_W7HYL|rawleaf_0166_6_XND64|rawleaf_0166_7_W6VF5,8,plain,START_CLOVE,END_EBONY,67|66|6|26|70|81|41
veneer_packet_00167,rawleaf_0167_2_Z4GZQ~left:LX76elm~right:RQ66kermes~wood:pearwood~figure:birdseye~wax:red~caliper:23~pin:2 || rawleaf_0167_4_WEMP2~left:LX67drift~right:RQ29nacre~wood:pearwood~figure:curl~wax:black~caliper:26~pin:0 || shopnote~left:IGNORE_30~right:IGNORE_21~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0167_6_HDK5J~left:LX52elm~right:RQ31pewter~wood:satinwood~figure:flame~wax:green~caliper:17~pin:0 || rawleaf_0167_5_WFMHZ~left:LX29flax~right:RQ52madder~wood:walnut~figure:mottle~wax:red~caliper:18~pin:9 || rawleaf_0167_0_MT44Q~left:START_CLOVE~right:RQ34kermes~wood:rosewood~figure:fiddleback~wax:red~caliper:19~pin:5 || rawleaf_0167_3_X6NDX~left:LX66cedar~right:RQ67lichen~wood:rosewood~figure:mottle~wax:black~caliper:19~pin:5 || rawleaf_0167_7_M9LF5~left:LX31hazel~right:END_HOLLY~wood:walnut~figure:birdseye~wax:red~caliper:28~pin:3 || rawleaf_0167_1_LGJXU~left:LX34cedar~right:RQ76madder~wood:rosewood~figure:flame~wax:blue~caliper:25~pin:4,rawleaf_0167_0_MT44Q|rawleaf_0167_1_LGJXU|rawleaf_0167_2_Z4GZQ|rawleaf_0167_3_X6NDX|rawleaf_0167_4_WEMP2|rawleaf_0167_5_WFMHZ|rawleaf_0167_6_HDK5J|rawleaf_0167_7_M9LF5,8,smudged,START_CLOVE,END_HOLLY,34|76|66|67|29|52|31
